trainer	loss	sampler	filterer	num_negs_per_pos	workers	epochs	time	frequency
lcwa	marginranking	none	none	0	0	3	0.009276605676859617	323.3941491642212
lcwa	marginranking	none	none	0	0	3	0.005578240845352411	537.8039570484827
lcwa	marginranking	none	none	0	0	3	0.003985671792179346	752.6961968836913
lcwa	marginranking	none	none	0	0	3	0.004003881011158228	749.2730157663129
lcwa	marginranking	none	none	0	0	3	0.004025190137326717	745.3064073123301
lcwa	marginranking	none	none	0	0	3	0.004039810970425606	742.6090037286921
lcwa	marginranking	none	none	0	0	3	0.004027001094073057	744.9712403643003
lcwa	marginranking	none	none	0	0	3	0.006756466813385487	444.0190535764327
lcwa	marginranking	none	none	0	0	3	0.0048769013956189156	615.1446905805807
lcwa	marginranking	none	none	0	0	3	0.006202992983162403	483.6374969540177
lcwa	marginranking	none	none	0	0	3	0.003983831033110619	753.0439858182357
lcwa	marginranking	none	none	0	0	3	0.004182218573987484	717.3226236092408
lcwa	marginranking	none	none	0	0	3	0.004026030655950308	745.1508089155067
lcwa	marginranking	none	none	0	0	3	0.003971501253545284	755.3818590191698
lcwa	marginranking	none	none	0	0	3	0.004094459116458893	732.6975101401331
lcwa	marginranking	none	none	0	0	3	0.004028001334518194	744.7862477828206
lcwa	marginranking	none	none	0	0	3	0.006330172065645456	473.92076690637396
lcwa	marginranking	none	none	0	0	3	0.004017051309347153	746.8164504195883
lcwa	marginranking	none	none	0	0	3	0.004329937044531107	692.8507202637337
lcwa	marginranking	none	none	0	0	3	0.007001603953540325	428.4732498305714
lcwa	marginranking	none	none	0	0	3	0.0046682218089699745	642.6429854373048
lcwa	marginranking	none	none	0	0	3	0.0040779211558401585	735.6689561551666
lcwa	marginranking	none	none	0	0	3	0.0040212105959653854	746.0439905858201
lcwa	marginranking	none	none	0	0	3	0.00401818985119462	746.6048422545517
lcwa	marginranking	none	none	0	0	3	0.004022091161459684	745.8806574914254
lcwa	marginranking	none	none	0	0	3	0.0040466999635100365	741.3448061510971
lcwa	marginranking	none	none	0	0	3	0.004010670818388462	748.0045448370748
lcwa	marginranking	none	none	0	0	3	0.004044270608574152	741.7901249337219
lcwa	marginranking	none	none	0	0	3	0.004039801191538572	742.6108013145665
lcwa	marginranking	none	none	0	0	3	0.004051129799336195	740.534159258874
lcwa	marginranking	none	none	0	0	3	0.00400892086327076	748.3310602326006
lcwa	marginranking	none	none	0	0	3	0.004075960256159306	736.0228784043245
lcwa	marginranking	none	none	0	0	3	0.00421310868114233	712.0632832064965
lcwa	marginranking	none	none	0	0	3	0.003975400701165199	754.6409093102723
lcwa	marginranking	none	none	0	0	3	0.003978140652179718	754.1211491243349
lcwa	marginranking	none	none	0	0	3	0.003997451160103083	750.478212202257
