loss	sampler	filterer	num_negs_per_pos	time
softplus	basic	none	1	0.0009680759999999289
softplus	basic	none	1	0.0007786490000003532
softplus	basic	none	1	0.0007690390000001379
softplus	basic	none	1	0.0007655509999997534
softplus	basic	none	1	0.0007637799999997696
softplus	basic	none	1	0.0007624370000001157
softplus	basic	none	1	0.000756958999999835
softplus	basic	none	1	0.0007562320000000788
softplus	basic	none	1	0.0007558800000002641
softplus	basic	none	1	0.0007270969999999544
softplus	basic	none	1	0.0007385399999999542
softplus	basic	none	1	0.0006947089999997935
softplus	basic	none	1	0.0006974769999996688
softplus	basic	none	1	0.0007016080000004088
softplus	basic	none	1	0.0006974229999996417
softplus	basic	none	1	0.0006967830000004227
softplus	basic	none	1	0.0006756960000000589
softplus	basic	none	1	0.000673991000000207
softplus	basic	none	1	0.0006675970000000753
softplus	basic	none	1	0.0006472799999999168
softplus	basic	none	1	0.0006485860000000621
softplus	basic	none	1	0.0006428030000003027
softplus	basic	none	1	0.0006222930000001625
softplus	basic	none	1	0.0006220419999998228
softplus	basic	none	1	0.0006237300000000445
softplus	basic	none	1	0.0006270320000001384
softplus	basic	none	1	0.0006214990000001919
softplus	basic	none	1	0.0006219770000002178
softplus	basic	none	1	0.0006281850000000588
softplus	basic	none	1	0.0006250379999999112
softplus	basic	none	1	0.0006035390000000973
softplus	basic	none	1	0.0006013230000001535
softplus	basic	none	1	0.0007895620000000214
softplus	basic	none	1	0.0006645989999998214
softplus	basic	none	1	0.0006168280000000692
softplus	basic	none	1	0.0006138879999997293
softplus	basic	none	1	0.0006157729999998196
softplus	basic	none	1	0.0006102959999996216
softplus	basic	none	1	0.0006147370000002539
softplus	basic	none	1	0.0005929099999999465
softplus	basic	none	1	0.0005888839999999007
softplus	basic	none	1	0.0005878680000002134
softplus	basic	none	1	0.0005891459999998183
softplus	basic	none	1	0.0005976200000001874
softplus	basic	none	1	0.0005766709999996955
softplus	basic	none	1	0.0005760039999995747
softplus	basic	none	1	0.000569845999999874
softplus	basic	none	1	0.0005493220000003518
softplus	basic	none	1	0.0006246440000001741
softplus	basic	none	1	0.0005437129999998902
softplus	basic	none	1	0.0005167999999997619
softplus	basic	none	1	0.0004950290000000912
softplus	basic	none	1	0.0004964150000001943
softplus	basic	none	1	0.000494757999999873
softplus	basic	none	1	0.0005731729999998159
softplus	basic	none	1	0.0005221620000002147
softplus	basic	none	1	0.0005064419999998293
softplus	basic	none	1	0.0005030609999998603
softplus	basic	none	1	0.0005004140000002266
softplus	basic	none	1	0.0005001420000003698
softplus	basic	none	1	0.0005032140000000851
softplus	basic	none	1	0.0004992050000001136
softplus	basic	none	1	0.0005004969999999886
softplus	basic	none	1	0.0004985280000000536
softplus	basic	none	1	0.0005000449999998935
softplus	basic	none	1	0.000527721000000092
softplus	basic	none	1	0.0005804220000000804
softplus	basic	none	1	0.0005714189999999064
softplus	basic	none	1	0.0005277479999996615
softplus	basic	none	1	0.0005199830000002237
softplus	basic	none	1	0.0004916269999997169
softplus	basic	none	1	0.0004897960000000978
softplus	basic	none	1	0.00048722199999984284
softplus	basic	none	1	0.000490341999999977
softplus	basic	none	1	0.00048798900000024403
softplus	basic	none	1	0.0004858709999999711
softplus	basic	none	1	0.00048819200000016494
softplus	basic	none	1	0.0004888160000002806
softplus	basic	none	1	0.00048636299999982313
softplus	basic	none	1	0.00048779300000001413
softplus	basic	none	1	0.0004928740000003096
softplus	basic	none	1	0.00048697899999972094
softplus	basic	none	1	0.0004874479999998904
softplus	basic	none	1	0.00048708799999985786
softplus	basic	none	1	0.0004858689999998056
softplus	basic	none	1	0.000488654999999838
softplus	basic	none	1	0.0004883850000001466
softplus	basic	none	1	0.0004905729999999942
softplus	basic	none	1	0.0004922749999995979
softplus	basic	none	1	0.00048648900000003437
softplus	basic	none	1	0.00048680700000014454
softplus	basic	none	1	0.0004887300000002703
softplus	basic	none	1	0.0004870939999999102
softplus	basic	none	1	0.00048824400000002655
softplus	basic	none	1	0.00048698199999996916
softplus	basic	none	1	0.0004839579999997845
softplus	basic	none	1	0.00048519800000024205
softplus	basic	none	1	0.00048573599999990336
softplus	basic	none	1	0.00048357000000009975
softplus	basic	none	1	0.00048525899999996014
softplus	basic	none	1	0.0004872659999999307
softplus	basic	none	1	0.00048512999999994477
softplus	basic	none	1	0.0004864680000000732
softplus	basic	none	1	0.0005068360000000105
softplus	basic	none	1	0.0004921210000001786
softplus	basic	none	1	0.0005104590000000186
softplus	basic	none	1	0.0004893270000003724
softplus	basic	none	1	0.0004892860000000887
softplus	basic	none	1	0.0005195499999999242
softplus	basic	none	1	0.0004892569999999097
softplus	basic	none	1	0.000487533000000262
softplus	basic	none	1	0.0004866739999997982
softplus	basic	none	1	0.00048328399999997274
softplus	basic	none	1	0.0004870800000000841
softplus	basic	none	1	0.0004852419999998858
softplus	basic	none	1	0.0004847670000001081
softplus	basic	none	1	0.00048682599999994025
softplus	basic	none	1	0.0005403760000000091
softplus	basic	none	1	0.000492293000000199
softplus	basic	none	1	0.0004867989999999267
softplus	basic	none	1	0.00048396900000025056
softplus	basic	none	1	0.00048782600000008003
softplus	basic	none	1	0.00048562700000021053
softplus	basic	none	1	0.00048448300000014655
softplus	basic	none	1	0.000485933000000216
softplus	basic	none	1	0.00048710199999968395
softplus	basic	none	1	0.00048607999999994433
softplus	basic	none	1	0.0004858219999999136
softplus	basic	none	1	0.0004993900000003215
softplus	basic	none	1	0.0004728710000003744
softplus	basic	none	1	0.00047282500000012107
softplus	basic	none	1	0.00047300200000011117
softplus	basic	none	1	0.00047127500000021527
softplus	basic	none	1	0.0004729809999997059
softplus	basic	none	1	0.00047132599999999414
softplus	basic	none	1	0.00047107200000029437
softplus	basic	none	1	0.0004860700000000051
softplus	basic	none	1	0.00045934200000008474
softplus	basic	none	1	0.0004583739999999281
softplus	basic	none	1	0.00046624799999994693
softplus	basic	none	1	0.0005792689999997158
softplus	basic	none	1	0.00045494700000014987
softplus	basic	none	1	0.00043701899999959437
softplus	basic	none	1	0.0004406440000002121
softplus	basic	none	1	0.0004280229999999996
softplus	basic	none	1	0.0004379779999998945
softplus	basic	none	1	0.00041719900000014576
softplus	basic	none	1	0.000431428000000178
softplus	basic	none	1	0.0004065040000003073
softplus	basic	none	1	0.00040647900000001513
softplus	basic	none	1	0.0004142199999996876
softplus	basic	none	1	0.0004078279999997214
softplus	basic	none	1	0.00040661900000005247
softplus	basic	none	1	0.0004525719999999289
softplus	basic	none	1	0.0004841159999999789
softplus	basic	none	1	0.00042541699999976146
softplus	basic	none	1	0.000408836000000079
softplus	basic	none	1	0.0005351529999999549
softplus	basic	none	1	0.0006602110000000216
softplus	basic	none	1	0.0005671289999997775
softplus	basic	none	1	0.00040970700000020344
softplus	basic	none	1	0.00040861300000027967
softplus	basic	none	1	0.0004092569999998297
softplus	basic	none	1	0.00044890400000019426
softplus	basic	none	1	0.00040816199999982317
softplus	basic	none	1	0.00048343100000014516
softplus	basic	none	1	0.0004106209999998889
softplus	basic	none	1	0.0004079290000000846
softplus	basic	none	1	0.00045036900000017255
softplus	basic	none	1	0.00040802899999992093
softplus	basic	none	1	0.0004991279999999598
softplus	basic	none	1	0.00040966499999983697
softplus	basic	none	1	0.0004133129999996932
softplus	basic	none	1	0.0004089999999998817
softplus	basic	none	1	0.00040774700000012487
softplus	basic	none	1	0.0004079030000001538
softplus	basic	none	1	0.00040746299999971924
softplus	basic	none	1	0.0004113390000002326
softplus	basic	none	1	0.0004073179999997123
softplus	basic	none	1	0.00040867399999999776
softplus	basic	none	1	0.0004092369999999512
softplus	basic	none	1	0.00040744000000003666
softplus	basic	none	1	0.0004470500000000044
softplus	basic	none	1	0.0004082760000003738
softplus	basic	none	1	0.00040664899999987014
softplus	basic	none	1	0.0004072279999998152
softplus	basic	none	1	0.0004070490000001037
softplus	basic	none	1	0.0004052489999999409
softplus	basic	none	1	0.0004064189999999357
softplus	basic	none	1	0.0004086320000000754
softplus	basic	none	1	0.0004073339999997039
softplus	basic	none	1	0.000407662999999836
softplus	basic	none	1	0.00040779999999962513
softplus	basic	none	1	0.0004715369999996888
softplus	basic	none	1	0.0004074339999999843
softplus	basic	none	1	0.0005177899999999624
softplus	basic	none	1	0.00041062699999994123
softplus	basic	none	1	0.0004152210000003542
softplus	basic	none	1	0.0004601320000001685
softplus	basic	none	1	0.0004086649999996972
softplus	basic	none	1	0.00040741600000027134
softplus	basic	none	1	0.0004059070000002052
softplus	basic	none	1	0.0004084669999997459
softplus	basic	none	1	0.0004098469999997967
softplus	basic	none	1	0.0004074250000001278
softplus	basic	none	1	0.0004070279999996984
softplus	basic	none	1	0.00040727199999990304
softplus	basic	none	1	0.00045603599999965994
softplus	basic	none	1	0.00040832700000015265
softplus	basic	none	1	0.00044921799999997347
softplus	basic	none	1	0.0004075349999999034
softplus	basic	none	1	0.0004065209999999375
softplus	basic	none	1	0.0004079410000001893
softplus	basic	none	1	0.0004078490000001267
softplus	basic	none	1	0.0004057139999997794
softplus	basic	none	1	0.00040820699999999377
softplus	basic	none	1	0.00040823700000025553
softplus	basic	none	1	0.00040653400000012496
softplus	basic	none	1	0.0004074050000002494
softplus	basic	none	1	0.00041310999999977227
softplus	basic	none	1	0.0004075380000001516
softplus	basic	none	1	0.0004098900000002459
softplus	basic	none	1	0.00040845899999997215
softplus	basic	none	1	0.0005599339999999842
softplus	basic	none	1	0.0004081999999998587
softplus	basic	none	1	0.00040764500000012305
softplus	basic	none	1	0.00040733400000014797
softplus	basic	none	1	0.0004076370000003493
softplus	basic	none	1	0.00040608800000008216
softplus	basic	none	1	0.00040618500000011437
softplus	basic	none	1	0.0004084369999999282
softplus	basic	none	1	0.00040677700000024686
softplus	basic	none	1	0.00040658499999990383
softplus	basic	none	1	0.0004099319999997242
softplus	basic	none	1	0.000409566999999722
softplus	basic	none	1	0.0004497820000000097
softplus	basic	none	1	0.00044713200000012776
softplus	basic	none	1	0.0005938790000001859
softplus	basic	none	1	0.00040694900000026735
softplus	basic	none	1	0.00040767100000005385
softplus	basic	none	1	0.0004077829999999949
softplus	basic	none	1	0.0004418659999996244
softplus	basic	none	1	0.0005333319999998309
softplus	basic	none	1	0.00046149400000006224
softplus	basic	none	1	0.00040865199999995383
softplus	basic	none	1	0.0004092549999996642
softplus	basic	none	1	0.00040614700000007886
