trainer	loss	sampler	filterer	num_negs_per_pos	time	frequency
lcwa	softplus	none	none	0	0.056388393000005976	53.202438310304075
lcwa	softplus	none	none	0	0.044203629999998384	67.86772941498492
lcwa	softplus	none	none	0	0.04532584899999392	66.1873978356236
lcwa	softplus	none	none	0	0.044195416999997406	67.88034152953408
lcwa	softplus	none	none	0	0.04513958200000445	66.46051795516635
slcwa	softplus	basic	none	1	0.006029989000012392	497.51334537987293
slcwa	softplus	basic	none	1	0.00568432999999402	527.7666849044929
slcwa	softplus	basic	none	1	0.005634993000001032	532.3875291414649
slcwa	softplus	basic	none	1	0.005675658000001249	528.5730746988877
slcwa	softplus	basic	none	1	0.005605138999996484	535.2231229237815
slcwa	softplus	basic	none	1	0.005703142000001549	526.0258292708099
slcwa	softplus	basic	none	1	0.005638685000008081	532.0389417028439
slcwa	softplus	basic	none	1	0.0054462039999947365	550.8423848983438
slcwa	softplus	basic	none	1	0.0056806219999998575	528.1111821909775
slcwa	softplus	basic	none	1	0.005557690999992815	539.7925145539539
slcwa	softplus	basic	none	1	0.005496984999993515	545.7537177204484
slcwa	softplus	basic	none	1	0.005531731999994349	542.3256224276709
slcwa	softplus	basic	none	1	0.0056629150000020445	529.7624986422924
slcwa	softplus	basic	none	1	0.005606462000002921	535.0968222023866
slcwa	softplus	basic	none	1	0.005931139999987067	505.80495486644077
slcwa	softplus	basic	none	1	0.005637279999987754	532.17154372437
slcwa	softplus	basic	none	1	0.0054938330000027236	546.0668353039695
slcwa	softplus	basic	none	1	0.005741321000002131	522.5278293965599
slcwa	softplus	basic	none	1	0.005665104000001975	529.5577980561264
slcwa	softplus	basic	none	1	0.00554201200000648	541.3196506966228
slcwa	softplus	basic	none	1	0.005524378000004049	543.0475611911063
slcwa	softplus	basic	none	1	0.005510161000003677	544.448701226334
slcwa	softplus	basic	none	1	0.005567806000001951	538.8118767067223
slcwa	softplus	basic	none	1	0.005627576000009071	533.0892021707328
slcwa	softplus	basic	none	1	0.005632133999995403	532.6577812251002
slcwa	softplus	basic	none	1	0.005776288000006957	519.3646854167221
slcwa	softplus	basic	none	1	0.005525883999993653	542.8995614101646
slcwa	softplus	basic	none	1	0.00569316600000036	526.9475718782502
slcwa	softplus	basic	none	1	0.005788924000000861	518.2310218616713
slcwa	softplus	basic	none	1	0.005588250000002404	536.8406925242624
slcwa	softplus	basic	none	1	0.00570002699998895	526.3132964117216
slcwa	softplus	basic	none	1	0.005616894999988631	534.1029162920212
slcwa	softplus	basic	none	1	0.005658705999991298	530.1565410898911
slcwa	softplus	basic	none	1	0.005563894999994545	539.1906209594073
