trainer	loss	sampler	filterer	num_negs_per_pos	time	frequency
lcwa	softplus	none	none	0	0.004510199999999909	665.1589729945591
lcwa	softplus	none	none	0	0.004232922000000361	708.7302813516867
lcwa	softplus	none	none	0	0.003930683000000101	763.2261365263804
lcwa	softplus	none	none	0	0.003734935000000217	803.2268299180108
lcwa	softplus	none	none	0	0.0034662810000001265	865.4809001347238
lcwa	softplus	none	none	0	0.0034016150000000245	881.9340225157692
lcwa	softplus	none	none	0	0.003323463000000082	902.6729047381981
lcwa	softplus	none	none	0	0.003249813000000046	923.1300385591287
lcwa	softplus	none	none	0	0.003076933000000004	974.9968556351394
lcwa	softplus	none	none	0	0.0028542520000001126	1051.0634660148723
lcwa	softplus	none	none	0	0.0027453230000000772	1092.7675905530664
lcwa	softplus	none	none	0	0.003524509000000009	851.1823916466074
lcwa	softplus	none	none	0	0.002854097999999805	1051.1201787745917
lcwa	softplus	none	none	0	0.002753172000000248	1089.6522265952617
lcwa	softplus	none	none	0	0.002720656999999793	1102.674831851361
lcwa	softplus	none	none	0	0.0026788820000001046	1119.870154788409
lcwa	softplus	none	none	0	0.002661198000000198	1127.3118347450197
lcwa	softplus	none	none	0	0.002655460000000165	1129.747764982268
lcwa	softplus	none	none	0	0.0026673019999998715	1124.7320325932887
lcwa	softplus	none	none	0	0.0027337570000001143	1097.3908800233066
lcwa	softplus	none	none	0	0.0027548859999999564	1088.9742806054578
lcwa	softplus	none	none	0	0.002736339000000143	1096.3553857909576
lcwa	softplus	none	none	0	0.002682921000000338	1118.1842476910883
lcwa	softplus	none	none	0	0.0027156919999997697	1104.6908117710898
lcwa	softplus	none	none	0	0.002851898000000297	1051.9310297912784
lcwa	softplus	none	none	0	0.002701985999999934	1110.2944278764114
lcwa	softplus	none	none	0	0.002641642000000388	1135.657291941739
lcwa	softplus	none	none	0	0.0027879240000001637	1076.0695054814348
lcwa	softplus	none	none	0	0.002450126999999913	1224.4263256558156
lcwa	softplus	none	none	0	0.002305986000000093	1300.961931251915
lcwa	softplus	none	none	0	0.0023102349999999383	1298.5691931773522
lcwa	softplus	none	none	0	0.0024945459999998754	1202.6236437412458
lcwa	softplus	none	none	0	0.002354861999999791	1273.9600027518666
lcwa	softplus	none	none	0	0.0028640300000000174	1047.4750613645742
lcwa	softplus	none	none	0	0.0026224040000002447	1143.9884930009716
lcwa	softplus	none	none	0	0.0022969569999999884	1306.0758211842951
lcwa	softplus	none	none	0	0.002299684000000024	1304.5270567608284
lcwa	softplus	none	none	0	0.0023554509999996753	1273.6414385187438
lcwa	softplus	none	none	0	0.0023927419999996147	1253.7916749906522
lcwa	softplus	none	none	0	0.0024346620000001984	1232.2038952428532
lcwa	softplus	none	none	0	0.002443887000000089	1227.5526650781687
lcwa	softplus	none	none	0	0.0027472629999998333	1091.9959246712754
lcwa	softplus	none	none	0	0.0023651089999998653	1268.4404820243678
lcwa	softplus	none	none	0	0.0024295899999997594	1234.7762379661988
lcwa	softplus	none	none	0	0.0025132900000000014	1193.6545325052016
lcwa	softplus	none	none	0	0.00235851099999973	1271.9889794876274
lcwa	softplus	none	none	0	0.0024960190000000715	1201.9139277384963
lcwa	softplus	none	none	0	0.0024817889999999565	1208.8054222176231
lcwa	softplus	none	none	0	0.0023030600000000234	1302.6147820725337
lcwa	softplus	none	none	0	0.002415824999999927	1241.8118034212291
lcwa	softplus	none	none	0	0.0025834979999999064	1161.216304405929
lcwa	softplus	none	none	0	0.0026179910000001527	1145.9168499814648
lcwa	softplus	none	none	0	0.0030966379999997073	968.7926066916067
lcwa	softplus	none	none	0	0.002570811000000006	1166.9469284206396
lcwa	softplus	none	none	0	0.0022917659999999174	1309.034168409911
lcwa	softplus	none	none	0	0.0024823529999999927	1208.5307770490372
lcwa	softplus	none	none	0	0.002467701999999683	1215.7059482872671
lcwa	softplus	none	none	0	0.0024165149999997304	1241.4572224878946
lcwa	softplus	none	none	0	0.002307862000000327	1299.904413695262
lcwa	softplus	none	none	0	0.002455466999999878	1221.7635178970636
lcwa	softplus	none	none	0	0.0026379409999996994	1137.250605680848
lcwa	softplus	none	none	0	0.0023973189999999533	1251.3979157550823
lcwa	softplus	none	none	0	0.002377273000000013	1261.9501420324816
lcwa	softplus	none	none	0	0.002754431000000057	1089.1541665047837
lcwa	softplus	none	none	0	0.002262157000000098	1326.167900813193
lcwa	softplus	none	none	0	0.0024175930000001067	1240.903659135292
lcwa	softplus	none	none	0	0.002975061000000334	1008.3826852624746
lcwa	softplus	none	none	0	0.0024412679999996634	1228.8695874440716
lcwa	softplus	none	none	0	0.0022642400000001395	1324.9478853830933
lcwa	softplus	none	none	0	0.0027208519999999403	1102.5958045494815
lcwa	softplus	none	none	0	0.0022701120000001573	1321.5207003001578
lcwa	softplus	none	none	0	0.002499618999999953	1200.1829078751828
lcwa	softplus	none	none	0	0.0024104359999999048	1244.5881160089373
lcwa	softplus	none	none	0	0.002559962999999943	1171.8919375006853
lcwa	softplus	none	none	0	0.0026025849999999906	1152.7001039351303
slcwa	softplus	basic	none	1	0.0006187049999999417	4848.837491211939
slcwa	softplus	basic	none	1	0.00047487000000012713	6317.518478739859
slcwa	softplus	basic	none	1	0.00046680800000009626	6426.625079260384
slcwa	softplus	basic	none	1	0.00046508300000036584	6450.461530517435
