trainer	loss	sampler	filterer	num_negs_per_pos	time	frequency
lcwa	softplus	none	none	0	0.039832633000060014	75.31513169103032
lcwa	softplus	none	none	0	0.02968329400005132	101.06695031874877
lcwa	softplus	none	none	0	0.03022682799996801	99.2495805382945
lcwa	softplus	none	none	0	0.027933691999805887	107.39718902967954
lcwa	softplus	none	none	0	0.029466587000115396	101.81023000689736
lcwa	softplus	none	none	0	0.028645239999832484	104.72944196025392
lcwa	softplus	none	none	0	0.027560924999988856	108.8497574011472
slcwa	softplus	basic	none	1	0.012962453000000096	231.4376761867509
slcwa	softplus	basic	none	1	0.011141413999894212	269.2656425861641
slcwa	softplus	basic	none	1	0.011284541999884823	265.8503996024491
slcwa	softplus	basic	none	1	0.011550595000016983	259.7268798703088
slcwa	softplus	basic	none	1	0.011306069000056596	265.34421468549175
slcwa	softplus	basic	none	1	0.011314567999988867	265.1448999204346
slcwa	softplus	basic	none	1	0.0111108300000069	270.006831172661
slcwa	softplus	basic	none	1	0.010942231999933938	274.1670986338173
slcwa	softplus	basic	none	1	0.010942589000023872	274.15815397923245
slcwa	softplus	basic	none	1	0.011068484000134049	271.03982803459513
slcwa	softplus	basic	none	1	0.011211476000198672	267.5829658777166
slcwa	softplus	basic	none	1	0.01092847800009622	274.51215072891085
slcwa	softplus	basic	none	1	0.011103222999963691	270.1918172777229
slcwa	softplus	basic	none	1	0.011291776000007303	265.68008433731416
slcwa	softplus	basic	none	1	0.010977656000022762	273.2823837797231
slcwa	softplus	basic	none	1	0.011101209000116796	270.24083592772973
slcwa	softplus	basic	none	1	0.011043959000062387	271.6417183351598
slcwa	softplus	basic	none	1	0.011167005999823232	268.64855271390456
slcwa	softplus	basic	none	10	0.013383641000018542	224.15424920586585
slcwa	softplus	basic	none	10	0.011576211999908992	259.15213024982484
slcwa	softplus	basic	none	10	0.011223406999988583	267.2985128315361
slcwa	softplus	basic	none	10	0.011545130000058634	259.8498241236577
slcwa	softplus	basic	none	10	0.011154609999948661	268.9470990033544
slcwa	softplus	basic	none	10	0.011097830000153408	270.32311721827875
slcwa	softplus	basic	none	10	0.011241225000048871	266.87482903215243
slcwa	softplus	basic	none	10	0.011080386000003273	270.74869052387834
slcwa	softplus	basic	none	10	0.011493295000036596	261.02175224689245
slcwa	softplus	basic	none	10	0.011153448999948523	268.97509461098946
slcwa	softplus	basic	none	10	0.011280796999926679	265.93865664097126
slcwa	softplus	basic	none	10	0.011378803999832598	263.64809518154414
slcwa	softplus	basic	none	10	0.011033581999981834	271.89719530837215
slcwa	softplus	basic	none	10	0.010897955000018555	275.2810045549731
slcwa	softplus	basic	none	10	0.011065930000086155	271.10238362041355
slcwa	softplus	basic	none	10	0.01112317999991319	269.7070442106855
slcwa	softplus	basic	none	10	0.011185985000111032	268.19274296990585
slcwa	softplus	basic	none	10	0.01104365800006235	271.6491220556687
slcwa	softplus	basic	none	100	0.012761856999986776	235.07550664477031
slcwa	softplus	basic	none	100	0.011429747999954998	262.47297840790645
slcwa	softplus	basic	none	100	0.011363691000042309	263.9987306931199
slcwa	softplus	basic	none	100	0.011518826999690646	260.4431857584604
slcwa	softplus	basic	none	100	0.011634839000180364	257.8462839024669
slcwa	softplus	basic	none	100	0.011610063999796694	258.39650841309174
slcwa	softplus	basic	none	100	0.011259821999829	266.43405198106683
slcwa	softplus	basic	none	100	0.011357265000242478	264.14810255250273
slcwa	softplus	basic	none	100	0.011306296999919141	265.33886382265166
slcwa	softplus	basic	none	100	0.0113549529996817	264.20188617989834
slcwa	softplus	basic	none	100	0.011364049999883719	263.99039075247794
slcwa	softplus	basic	none	100	0.011242068000228755	266.85481709761547
slcwa	softplus	basic	none	100	0.011277216000053158	266.02310357324524
slcwa	softplus	basic	none	100	0.01126680600009422	266.26889643568126
slcwa	softplus	basic	none	100	0.011320109999815031	265.0150926138544
slcwa	softplus	basic	none	100	0.01132177200042861	264.9761892296037
slcwa	softplus	basic	none	100	0.011313461000099778	265.1708438269723
slcwa	softplus	basic	none	100	0.011268676000327105	266.2247099759472
slcwa	softplus	basic	bloom	1	0.012528278999980103	239.45826876977793
slcwa	softplus	basic	bloom	1	0.011049461999846244	271.506431719639
slcwa	softplus	basic	bloom	1	0.010913820000041596	274.88083915517814
slcwa	softplus	basic	bloom	1	0.011579635000089183	259.07552353566365
slcwa	softplus	basic	bloom	1	0.011051419000068563	271.45835299352854
slcwa	softplus	basic	bloom	1	0.010842725000202336	276.6832138548213
slcwa	softplus	basic	bloom	1	0.01115053200010152	269.0454589944844
slcwa	softplus	basic	bloom	1	0.01089712699968004	275.30192133101554
slcwa	softplus	basic	bloom	1	0.01102874000025622	272.01656761609246
slcwa	softplus	basic	bloom	1	0.010977546000049188	273.28512219275217
slcwa	softplus	basic	bloom	1	0.01087201800010007	275.9377329923835
slcwa	softplus	basic	bloom	1	0.01087052799994126	275.97555519071483
slcwa	softplus	basic	bloom	1	0.010464752000189037	286.6766455569905
slcwa	softplus	basic	bloom	1	0.010421393999877182	287.86935797987826
slcwa	softplus	basic	bloom	1	0.0104653190001045	286.6611137195191
slcwa	softplus	basic	bloom	1	0.010467925999819272	286.58972178937785
slcwa	softplus	basic	bloom	1	0.010490760999800841	285.96590848432754
slcwa	softplus	basic	bloom	1	0.010656859999926382	281.5088121661281
slcwa	softplus	basic	bloom	1	0.010513579999951617	285.3452392062272
slcwa	softplus	basic	bloom	10	0.012452760999622114	240.91042942934797
slcwa	softplus	basic	bloom	10	0.010552520000146615	284.29228278726964
slcwa	softplus	basic	bloom	10	0.010440001000006305	287.3562943143577
slcwa	softplus	basic	bloom	10	0.011298665000140318	265.5180943910403
slcwa	softplus	basic	bloom	10	0.010693047000131628	280.5561408233847
slcwa	softplus	basic	bloom	10	0.010503066000183026	285.6308814919112
slcwa	softplus	basic	bloom	10	0.010743634999926144	279.23510059869153
slcwa	softplus	basic	bloom	10	0.010732568000094034	279.5230367954543
slcwa	softplus	basic	bloom	10	0.010799947999657888	277.7791152415763
slcwa	softplus	basic	bloom	10	0.010470488999999361	286.5195694298693
