trainer	loss	sampler	filterer	num_negs_per_pos	time	frequency
lcwa	softplus	none	none	0	0.036718161999999666	81.70343602710908
lcwa	softplus	none	none	0	0.019617720999999477	152.92296184659165
lcwa	softplus	none	none	0	0.015921198000000913	188.42803160916836
lcwa	softplus	none	none	0	0.01558832699999968	192.45169799171273
lcwa	softplus	none	none	0	0.01584597999999815	189.32246538240932
lcwa	softplus	none	none	0	0.015662743000000034	191.537331615541
lcwa	softplus	none	none	0	0.015894626000001466	188.74303805573803
lcwa	softplus	none	none	0	0.015163537999999477	197.8430099888366
lcwa	softplus	none	none	0	0.014998088999998771	200.025483246582
lcwa	softplus	none	none	0	0.016378715999998406	183.16454110323986
lcwa	softplus	none	none	0	0.014403769000001176	208.27881924514028
lcwa	softplus	none	none	0	0.01528199299999855	196.30947350913488
slcwa	softplus	basic	none	1	0.0015926019999987773	1883.709803204004
slcwa	softplus	basic	none	1	0.0013632120000011128	2200.6848531244964
slcwa	softplus	basic	none	1	0.0013062860000019327	2296.5874241900788
slcwa	softplus	basic	none	1	0.0013291160000008517	2257.13933170474
slcwa	softplus	basic	none	1	0.0013134739999998146	2284.019325849178
slcwa	softplus	basic	none	1	0.0013429810000005205	2233.836517418219
slcwa	softplus	basic	none	1	0.001297557000000893	2312.0371590596296
slcwa	softplus	basic	none	1	0.0013241470000018296	2265.6094829319213
slcwa	softplus	basic	none	1	0.0012921679999990943	2321.6795339322
slcwa	softplus	basic	none	1	0.0012686980000005121	2364.6289345445402
slcwa	softplus	basic	none	1	0.0013658610000000238	2196.416765688418
slcwa	softplus	basic	none	1	0.001189638999999687	2521.773411934872
slcwa	softplus	basic	none	1	0.00123925900000188	2420.801462805958
slcwa	softplus	basic	none	1	0.0012129650000005654	2473.278289149812
slcwa	softplus	basic	none	1	0.001135274999999325	2642.531545221892
slcwa	softplus	basic	none	1	0.0011227890000000684	2671.9178759320025
slcwa	softplus	basic	none	1	0.0011177169999996295	2684.0425617584724
slcwa	softplus	basic	none	1	0.0011094239999991373	2704.1059144225587
slcwa	softplus	basic	none	1	0.0011533970000030536	2601.012487454066
slcwa	softplus	basic	none	1	0.0011282609999980764	2658.959230182657
slcwa	softplus	basic	none	1	0.0011019129999993993	2722.537986212737
slcwa	softplus	basic	none	1	0.0011020809999990888	2722.1229655555994
slcwa	softplus	basic	none	1	0.0011084829999994383	2706.401451354256
slcwa	softplus	basic	none	1	0.0010698780000026886	2804.058032778
slcwa	softplus	basic	none	1	0.0010657539999989751	2814.9085060932307
slcwa	softplus	basic	none	1	0.001081590000001853	2773.6942834113297
slcwa	softplus	basic	none	1	0.0010295189999993681	2913.9821606030014
slcwa	softplus	basic	none	1	0.0010820489999971983	2772.517695601371
slcwa	softplus	basic	none	1	0.0010943720000007318	2741.2982057271147
slcwa	softplus	basic	none	1	0.001110907000001049	2700.4960811275537
slcwa	softplus	basic	none	1	0.0010878220000023475	2757.8041260367286
slcwa	softplus	basic	none	1	0.0010805090000012285	2776.4692381059194
slcwa	softplus	basic	none	1	0.0010696159999987742	2804.7448804088926
slcwa	softplus	basic	none	1	0.001060472999999007	2828.9263375897444
slcwa	softplus	basic	none	1	0.0010794820000015193	2779.1107216199784
slcwa	softplus	basic	none	1	0.0010759969999973862	2788.1118627721894
slcwa	softplus	basic	none	1	0.0010936380000003965	2743.138040191464
slcwa	softplus	basic	none	1	0.0010990889999966669	2729.5332771132253
slcwa	softplus	basic	none	1	0.0010633069999990141	2821.386485749442
slcwa	softplus	basic	none	1	0.0010705000000008624	2802.4287715997975
slcwa	softplus	basic	none	1	0.0010773089999993601	2784.7163627165296
slcwa	softplus	basic	none	1	0.0011292940000018348	2656.5269982795676
slcwa	softplus	basic	none	1	0.0011220669999971733	2673.637135757096
slcwa	softplus	basic	none	1	0.0010725940000000378	2796.9576559256293
slcwa	softplus	basic	none	1	0.0010758039999991809	2788.6120520115974
slcwa	softplus	basic	none	1	0.0010866319999998098	2760.8242716950404
slcwa	softplus	basic	none	1	0.0010901519999997333	2751.9098254195137
slcwa	softplus	basic	none	1	0.001062979999996827	2822.2544168365866
slcwa	softplus	basic	none	1	0.0010552520000004506	2842.9228279109816
slcwa	softplus	basic	none	1	0.0010480760000000089	2862.3878421030295
slcwa	softplus	basic	none	1	0.0010914769999992302	2748.569140716768
