trainer	loss	sampler	filterer	num_negs_per_pos	time	frequency
lcwa	softplus	none	none	0	0.0027671290000004234	1084.1561777566355
lcwa	softplus	none	none	0	0.0023053050000001463	1301.3462426879782
lcwa	softplus	none	none	0	0.0024102230000000446	1244.698104698173
lcwa	softplus	none	none	0	0.0022872839999994454	1311.5992592090563
lcwa	softplus	none	none	0	0.0023096179999999578	1298.9160978136015
lcwa	softplus	none	none	0	0.0022767290000000884	1317.6798819709695
lcwa	softplus	none	none	0	0.002280318000000392	1315.6059812708072
lcwa	softplus	none	none	0	0.0022705419999997645	1321.2704279420118
lcwa	softplus	none	none	0	0.002394196000000015	1253.0302448086877
lcwa	softplus	none	none	0	0.0024368040000002367	1231.1207630977742
lcwa	softplus	none	none	0	0.002341614000000547	1281.16760490811
lcwa	softplus	none	none	0	0.002271474000000495	1320.728302414796
lcwa	softplus	none	none	0	0.002306353000000705	1300.7549147936518
lcwa	softplus	none	none	0	0.0022758729999994287	1318.1754869453405
lcwa	softplus	none	none	0	0.002436399999999672	1231.3249055985896
lcwa	softplus	none	none	0	0.002531291999999574	1185.1655202167528
lcwa	softplus	none	none	0	0.0024497959999996155	1224.5917619264915
lcwa	softplus	none	none	0	0.0027119500000001295	1106.215085086324
lcwa	softplus	none	none	0	0.0024456470000000508	1226.6692617536128
lcwa	softplus	none	none	0	0.0023411490000002644	1281.422070957321
lcwa	softplus	none	none	0	0.002346127000000031	1278.7031563082305
lcwa	softplus	none	none	0	0.0023387240000003473	1282.750764946849
lcwa	softplus	none	none	0	0.002366653000000163	1267.6129538211953
lcwa	softplus	none	none	0	0.0023087899999998385	1299.381927329991
lcwa	softplus	none	none	0	0.002336516999999816	1283.962410716565
lcwa	softplus	none	none	0	0.0022998479999998267	1304.4340321622237
lcwa	softplus	none	none	0	0.0022933160000002673	1308.149422059433
lcwa	softplus	none	none	0	0.002289435999999867	1310.3663959159262
lcwa	softplus	none	none	0	0.0023567169999996196	1272.957253671308
lcwa	softplus	none	none	0	0.002313996999999901	1296.4580334374368
lcwa	softplus	none	none	0	0.0023343950000001	1285.129551768176
lcwa	softplus	none	none	0	0.002295435000000623	1306.941821484462
lcwa	softplus	none	none	0	0.0023532030000001924	1274.8581401603494
lcwa	softplus	none	none	0	0.002303300000000341	1302.4790517950573
lcwa	softplus	none	none	0	0.0023004960000001518	1304.066601289375
lcwa	softplus	none	none	0	0.0023955519999994124	1252.3209681946942
lcwa	softplus	none	none	0	0.0023625420000001895	1269.8186952865851
lcwa	softplus	none	none	0	0.0024529790000000773	1223.0027244423638
lcwa	softplus	none	none	0	0.002290977999999555	1309.484421064097
lcwa	softplus	none	none	0	0.002257642000000004	1328.8200697896277
lcwa	softplus	none	none	0	0.0023025519999997357	1302.9021711563275
lcwa	softplus	none	none	0	0.0022564569999996564	1329.5179123734495
lcwa	softplus	none	none	0	0.0024668749999996464	1216.1135039272076
lcwa	softplus	none	none	0	0.0023639759999998233	1269.0484167352902
lcwa	softplus	none	none	0	0.002329106999999553	1288.0473074017536
lcwa	softplus	none	none	0	0.002268526999999132	1322.44403527097
lcwa	softplus	none	none	0	0.002261907000000285	1326.314477120245
lcwa	softplus	none	none	0	0.0024385250000005243	1230.2518940750474
lcwa	softplus	none	none	0	0.002311940999999429	1297.6109684463147
lcwa	softplus	none	none	0	0.002257248000000267	1329.052013779454
lcwa	softplus	none	none	0	0.002303059000000829	1302.6153476740806
lcwa	softplus	none	none	0	0.002283803000000084	1313.5984145742384
lcwa	softplus	none	none	0	0.0023036139999996763	1302.3015140559232
lcwa	softplus	none	none	0	0.002254938000000095	1330.41351912996
lcwa	softplus	none	none	0	0.002295144999999721	1307.106958384052
lcwa	softplus	none	none	0	0.002261555999999665	1326.5203249446154
lcwa	softplus	none	none	0	0.002307000000000059	1300.3901170350773
lcwa	softplus	none	none	0	0.0022791059999995866	1316.3056040397173
lcwa	softplus	none	none	0	0.0022950740000000636	1307.1473948116343
lcwa	softplus	none	none	0	0.002273965000000544	1319.281519284282
lcwa	softplus	none	none	0	0.0022971480000002487	1305.9672254463687
lcwa	softplus	none	none	0	0.002246394999999346	1335.473057944339
lcwa	softplus	none	none	0	0.0022474219999999434	1334.8627894539056
lcwa	softplus	none	none	0	0.0023747049999993664	1263.3148117348474
lcwa	softplus	none	none	0	0.002392705000000106	1253.8110632108292
lcwa	softplus	none	none	0	0.0023037370000000834	1302.2319822097277
lcwa	softplus	none	none	0	0.002279447999999462	1316.10811038493
lcwa	softplus	none	none	0	0.002247368999999999	1334.894269699369
lcwa	softplus	none	none	0	0.002296693999999988	1306.2253830941413
lcwa	softplus	none	none	0	0.002259522000000125	1327.7144457986399
lcwa	softplus	none	none	0	0.0022456269999997502	1335.9297870930184
lcwa	softplus	none	none	0	0.002250802000000718	1332.8582434168102
lcwa	softplus	none	none	0	0.002322544000000093	1291.687046617795
lcwa	softplus	none	none	0	0.0023342669999992793	1285.2000221058372
lcwa	softplus	none	none	0	0.0022711460000000017	1320.9190426331015
lcwa	softplus	none	none	0	0.0022681489999998306	1322.6644281307022
lcwa	softplus	none	none	0	0.0022921459999993843	1308.8171521363847
lcwa	softplus	none	none	0	0.002254358999999262	1330.7552168935747
lcwa	softplus	none	none	0	0.0022621290000000016	1326.1843157485705
lcwa	softplus	none	none	0	0.0022833709999998675	1313.846939459323
lcwa	softplus	none	none	0	0.0023716450000002	1264.9447957007676
lcwa	softplus	none	none	0	0.002275668999999425	1318.2936534270837
lcwa	softplus	none	none	0	0.0022676249999999953	1322.9700678022186
lcwa	softplus	none	none	0	0.00225454399999947	1330.6460197719387
lcwa	softplus	none	none	0	0.0022893430000001658	1310.4196269409097
lcwa	softplus	none	none	0	0.0022422130000006035	1337.963877650871
lcwa	softplus	none	none	0	0.0024528190000001615	1223.082502214718
slcwa	softplus	basic	none	1	0.0012821560000002563	2339.808884409854
slcwa	softplus	basic	none	1	0.0010743260000003474	2792.4484746706585
slcwa	softplus	basic	none	1	0.001047097999999913	2865.061340963548
slcwa	softplus	basic	none	1	0.0010630420000001806	2822.089813948546
slcwa	softplus	basic	none	1	0.0010717109999998087	2799.2621145071157
slcwa	softplus	basic	none	1	0.0010576509999999928	2836.4744135825717
slcwa	softplus	basic	none	1	0.001040212999999568	2884.0247141703153
slcwa	softplus	basic	none	1	0.001039739000000317	2885.3394938528663
slcwa	softplus	basic	none	1	0.0010414600000006047	2880.5715053849963
slcwa	softplus	basic	none	1	0.0010395060000005785	2885.9862280721136
slcwa	softplus	basic	none	1	0.0010348540000002515	2898.9596600093064
slcwa	softplus	basic	none	1	0.0010344739999998964	2900.02455354151
slcwa	softplus	basic	none	1	0.001027877000000288	2918.637152109795
slcwa	softplus	basic	none	1	0.001027337000000017	2920.1712777792977
slcwa	softplus	basic	none	1	0.0010286429999997182	2916.4637293996284
slcwa	softplus	basic	none	1	0.0010359719999994965	2895.8311614613694
slcwa	softplus	basic	none	1	0.0010279830000001766	2918.3361981661997
slcwa	softplus	basic	none	1	0.0010317989999997224	2907.543038906616
slcwa	softplus	basic	none	1	0.001050670999999781	2855.318172863461
slcwa	softplus	basic	none	1	0.0010585970000001055	2833.9396389747008
slcwa	softplus	basic	none	1	0.0010418720000000548	2879.432406283922
slcwa	softplus	basic	none	1	0.0010263789999997996	2922.896902606723
slcwa	softplus	basic	none	1	0.001020018000000178	2941.1245683894563
slcwa	softplus	basic	none	1	0.0010291840000000718	2914.9306635157473
slcwa	softplus	basic	none	1	0.0010276550000005713	2919.2676530531476
slcwa	softplus	basic	none	1	0.0010228350000005548	2933.024388096196
slcwa	softplus	basic	none	1	0.0010184350000006503	2945.6960925322524
slcwa	softplus	basic	none	1	0.001033899999999477	2901.6345874857507
slcwa	softplus	basic	none	1	0.001017714999999697	2947.7800759553443
slcwa	softplus	basic	none	1	0.0010248779999999513	2927.1776738305853
slcwa	softplus	basic	none	1	0.0012524760000003354	2395.255477948637
slcwa	softplus	basic	none	1	0.0011137229999995668	2693.667994646036
slcwa	softplus	basic	none	1	0.0010269630000001584	2921.234747502624
slcwa	softplus	basic	none	1	0.0010328570000002202	2904.5647170899365
slcwa	softplus	basic	none	1	0.0010323930000000203	2905.8701482864963
slcwa	softplus	basic	none	1	0.0010346439999997514	2899.5480571101953
slcwa	softplus	basic	none	1	0.0010105290000002043	2968.7421142781586
slcwa	softplus	basic	none	1	0.0009989189999997095	3003.246509477618
slcwa	softplus	basic	none	1	0.0009989560000001063	3003.1352732249275
slcwa	softplus	basic	none	1	0.0010129399999998512	2961.6759136774544
slcwa	softplus	basic	none	1	0.0010007149999999854	2997.8565325792497
slcwa	softplus	basic	none	1	0.0010095440000004174	2971.63868043271
slcwa	softplus	basic	none	1	0.0010036529999997157	2989.080887518744
slcwa	softplus	basic	none	1	0.0010037340000002004	2988.8396726616825
slcwa	softplus	basic	none	1	0.0009970910000003386	3008.752460907762
slcwa	softplus	basic	none	1	0.001000984000000038	2997.0509019124042
slcwa	softplus	basic	none	1	0.000993360999999915	3020.0501126984623
slcwa	softplus	basic	none	1	0.001027728000000394	2919.060296108357
slcwa	softplus	basic	none	1	0.0010099789999999942	2970.3587896382173
slcwa	softplus	basic	none	1	0.001007167000000031	2978.652001107967
slcwa	softplus	basic	none	1	0.0010216620000003118	2936.391879113723
slcwa	softplus	basic	none	1	0.0010219740000003696	2935.495423561573
slcwa	softplus	basic	none	1	0.0010282620000001685	2917.544361261535
slcwa	softplus	basic	none	1	0.0011780910000007694	2546.4925884316585
slcwa	softplus	basic	none	1	0.0010267009999997967	2921.9802065066597
slcwa	softplus	basic	none	1	0.0010162130000006542	2952.137002772124
slcwa	softplus	basic	none	1	0.0010074809999993661	2977.723649380869
slcwa	softplus	basic	none	1	0.0010095950000001963	2971.48856719716
slcwa	softplus	basic	none	1	0.0010024560000001514	2992.6500514731288
slcwa	softplus	basic	none	1	0.0010033720000004465	2989.9179965144185
slcwa	softplus	basic	none	1	0.0010035159999999266	2989.4889568280123
slcwa	softplus	basic	none	1	0.0010060790000006037	2981.8731928588113
slcwa	softplus	basic	none	1	0.0010008199999997913	2997.5420155478764
slcwa	softplus	basic	none	1	0.0011036909999999622	2718.15209148222
slcwa	softplus	basic	none	1	0.001328610999999924	2257.997261802116
slcwa	softplus	basic	none	1	0.0014537900000002324	2063.5717675864607
slcwa	softplus	basic	none	1	0.0010810210000000708	2775.154229196106
slcwa	softplus	basic	none	1	0.0013277769999993083	2259.415549449616
slcwa	softplus	basic	none	1	0.0010679949999996552	2809.0019148038787
slcwa	softplus	basic	none	1	0.0010175370000000683	2948.2957376486543
slcwa	softplus	basic	none	1	0.001016315000000212	2951.8407186742047
