trainer	loss	sampler	filterer	num_negs_per_pos	workers	epochs	time	frequency
lcwa	marginranking	none	none	0	0	3	0.005037018097937107	595.5904746954631
lcwa	marginranking	none	none	0	0	3	0.0035941661335527897	834.685957333457
lcwa	marginranking	none	none	0	0	3	0.001997584942728281	1501.8134827861843
lcwa	marginranking	none	none	0	0	3	0.0019981451332569122	1501.392441453988
lcwa	marginranking	none	none	0	0	3	0.0019864956848323345	1510.1970887257214
lcwa	marginranking	none	none	0	0	3	0.001988976262509823	1508.3136267370028
lcwa	marginranking	none	none	0	0	3	0.001957366243004799	1532.6717780698157
lcwa	marginranking	none	none	0	0	3	0.011806775350123644	254.09139337681927
lcwa	marginranking	none	none	0	0	3	0.05242827720940113	57.22102956040023
lcwa	marginranking	none	none	0	0	3	0.005303903948515654	565.621102704844
lcwa	marginranking	none	none	0	0	3	0.004216199275106192	711.5413205711061
lcwa	marginranking	none	none	0	0	3	0.007190271746367216	417.2304060017909
lcwa	marginranking	none	none	0	0	3	0.021695555187761784	138.27717124714403
lcwa	marginranking	none	none	0	0	3	0.01167632732540369	256.9301045092344
lcwa	marginranking	none	none	0	0	3	0.008553344756364822	350.73998364997533
lcwa	marginranking	none	none	0	0	3	0.028679768089205027	104.6033562987279
lcwa	marginranking	none	none	0	0	3	0.026937900111079216	111.36725534022372
lcwa	marginranking	none	none	0	0	3	0.01898147724568844	158.04881575702635
lcwa	marginranking	none	none	0	2	3	0.0059196180664002895	506.78945268918255
lcwa	marginranking	none	none	0	2	3	0.0023035812191665173	1302.3200462996747
lcwa	marginranking	none	none	0	2	3	0.009877398610115051	303.7236947112592
lcwa	marginranking	none	none	0	2	3	0.003359587863087654	892.9666739666179
lcwa	marginranking	none	none	0	2	3	0.006145465187728405	488.16483510321746
lcwa	marginranking	none	none	0	2	3	0.0032541300170123577	921.9053892488056
lcwa	marginranking	none	none	0	2	3	0.0038412129506468773	781.0033024841247
lcwa	marginranking	none	none	0	2	3	0.0028958451002836227	1035.9670134656637
lcwa	marginranking	none	none	0	2	3	0.0022739721462130547	1319.2773732941414
lcwa	marginranking	none	none	0	2	3	0.0020284452475607395	1478.965233894078
lcwa	marginranking	none	none	0	2	3	0.0020229751244187355	1482.964354720869
lcwa	marginranking	none	none	0	2	3	0.0021763029508292675	1378.4845528316118
lcwa	marginranking	none	none	0	2	3	0.002353101037442684	1274.9133812207044
lcwa	marginranking	none	none	0	2	3	0.002035444602370262	1473.879464224435
lcwa	marginranking	none	none	0	2	3	0.0020393552258610725	1471.053184828708
lcwa	marginranking	none	none	0	2	3	0.0024758190847933292	1211.7202013774877
lcwa	marginranking	none	none	0	2	3	0.002310141921043396	1298.621514406796
lcwa	marginranking	none	none	0	2	3	0.003761054016649723	797.6487406773126
lcwa	marginranking	none	none	0	2	3	0.0022348230704665184	1342.3881468047273
lcwa	marginranking	none	none	0	2	3	0.003264850005507469	918.8783542702745
lcwa	marginranking	none	none	0	2	3	0.0033792289905250072	887.7764745779808
lcwa	marginranking	none	none	0	2	3	0.005946216639131308	504.5224858202063
lcwa	marginranking	none	none	0	2	3	0.001992704812437296	1505.4914211456496
lcwa	marginranking	none	none	0	2	3	0.0021726530976593494	1380.8002774266959
lcwa	marginranking	none	none	0	2	3	0.0032043009996414185	936.2416328352795
lcwa	marginranking	none	none	0	2	3	0.0031795809045434	943.5205739577844
lcwa	marginranking	none	none	0	2	3	0.0024637896567583084	1217.6364129830797
lcwa	marginranking	none	none	0	2	3	0.001983806025236845	1512.2446256517608
lcwa	marginranking	none	none	0	2	3	0.001993565820157528	1504.8412094881048
lcwa	marginranking	none	none	0	2	3	0.0019609360024333	1529.8816464572728
lcwa	marginranking	none	none	0	2	3	0.0019900063052773476	1507.5329118527036
lcwa	marginranking	none	none	0	2	3	0.001970005687326193	1522.8382432092244
lcwa	marginranking	none	none	0	2	3	0.0020122560672461987	1490.8639356747192
lcwa	marginranking	none	none	0	2	3	0.001964086201041937	1527.4278686997122
lcwa	marginranking	none	none	0	2	3	0.002039215061813593	1471.154296659581
lcwa	marginranking	none	none	0	2	3	0.00198156526312232	1513.954678067453
lcwa	marginranking	none	none	0	2	3	0.0020408951677381992	1469.9432128719864
lcwa	marginranking	none	none	0	2	3	0.0019806651398539543	1514.6427024111745
lcwa	marginranking	none	none	0	2	3	0.0019809259101748466	1514.4433139022372
lcwa	marginranking	none	none	0	2	3	0.0019765463657677174	1517.7989507140953
lcwa	marginranking	none	none	0	2	3	0.0020155049860477448	1488.4607186622627
lcwa	marginranking	none	none	0	2	3	0.003015973139554262	994.703819027837
lcwa	marginranking	none	none	0	2	3	0.0019561462104320526	1533.6276930635938
lcwa	marginranking	none	none	0	2	3	0.0029019350185990334	1033.792962548248
lcwa	marginranking	none	none	0	2	3	0.0031680013053119183	946.969306789671
lcwa	marginranking	none	none	0	2	3	0.0031910110265016556	940.1409067799232
lcwa	marginranking	none	none	0	2	3	0.0020615151152014732	1455.2403607803808
lcwa	marginranking	none	none	0	2	3	0.001938696950674057	1547.431123238185
lcwa	marginranking	none	none	0	2	3	0.001958714798092842	1531.6165492398559
lcwa	marginranking	none	none	0	2	3	0.0020194058306515217	1485.5854897834522
lcwa	marginranking	none	none	0	2	3	0.0019614361226558685	1529.4915625077158
lcwa	marginranking	none	none	0	2	3	0.0019466057419776917	1541.1441234895835
lcwa	marginranking	none	none	0	2	3	0.0019530956633388996	1536.023071635607
lcwa	marginranking	none	none	0	2	3	0.0019420874305069447	1544.7296310531744
lcwa	marginranking	none	none	0	2	3	0.0019571459852159023	1532.8442654057078
lcwa	marginranking	none	none	0	2	3	0.0020261346362531185	1480.6518512253595
lcwa	marginranking	none	none	0	2	3	0.0019474159926176071	1540.5029081473078
lcwa	marginranking	none	none	0	2	3	0.002352731302380562	1275.1137356673553
lcwa	marginranking	none	none	0	2	3	0.002532798796892166	1184.4604489235805
lcwa	marginranking	none	none	0	2	3	0.002215122804045677	1354.3267192775188
lcwa	marginranking	none	none	0	2	3	0.0019521759822964668	1536.746700710308
lcwa	marginranking	none	none	0	2	3	0.001937215682119131	1548.614347741746
lcwa	marginranking	none	none	0	2	3	0.002229111734777689	1345.8275568672614
lcwa	marginranking	none	none	0	2	3	0.004429876338690519	677.2198071982313
lcwa	marginranking	none	none	0	2	3	0.0031537809409201145	951.2391812237761
lcwa	marginranking	none	none	0	2	3	0.003286209888756275	912.9057794708918
lcwa	marginranking	none	none	0	2	3	0.0031640110537409782	948.1635648690104
lcwa	marginranking	none	none	0	2	3	0.00313393073156476	957.26429744735
lcwa	marginranking	none	none	0	2	3	0.001978266052901745	1516.4795430824702
lcwa	marginranking	none	none	0	2	3	0.001939695794135332	1546.6342758851654
lcwa	marginranking	none	none	0	2	3	0.001941976137459278	1544.8181582318273
lcwa	marginranking	none	none	0	2	3	0.0019408157095313072	1545.7418163234458
lcwa	marginranking	none	none	0	2	3	0.0019563157111406326	1533.4948152365682
lcwa	marginranking	none	none	0	2	3	0.001957136206328869	1532.8519243059227
lcwa	marginranking	none	none	0	2	3	0.0019203759729862213	1562.194092303156
lcwa	marginranking	none	none	0	2	3	0.0020629647187888622	1454.2177928090105
lcwa	marginranking	none	none	0	2	3	0.0019329371862113476	1552.0421570864123
lcwa	marginranking	none	none	0	8	3	0.0050725978799164295	591.4129349534453
