trainer	loss	sampler	filterer	num_negs_per_pos	workers	epochs	time	frequency
lcwa	marginranking	none	none	0	0	3	0.009413704741746187	318.684309982248
lcwa	marginranking	none	none	0	0	3	0.004040221218019724	742.5335985613237
lcwa	marginranking	none	none	0	0	3	0.004030710086226463	744.2857302616347
lcwa	marginranking	none	none	0	0	3	0.004011610057204962	747.8294144297295
lcwa	marginranking	none	none	0	0	3	0.004038181155920029	742.9087215668765
lcwa	marginranking	none	none	0	0	3	0.003992481157183647	751.4124380028991
lcwa	marginranking	none	none	0	0	3	0.003992619924247265	751.3863219939711
lcwa	marginranking	none	none	0	0	3	0.004008041229099035	748.4952944644155
lcwa	marginranking	none	none	0	0	3	0.004002201370894909	749.5874699900938
lcwa	marginranking	none	none	0	0	3	0.004015889950096607	747.0324230194185
lcwa	marginranking	none	none	0	0	3	0.003971292171627283	755.4216286158354
lcwa	marginranking	none	none	0	0	3	0.004062780179083347	738.4106123794436
lcwa	marginranking	none	none	0	0	3	0.0040465304628014565	741.375859536485
lcwa	marginranking	none	none	0	0	3	0.004004871007055044	749.0877970139744
lcwa	marginranking	none	none	0	0	3	0.003970941063016653	755.4884226161124
lcwa	marginranking	none	none	0	0	3	0.003997870720922947	750.3994524633906
lcwa	marginranking	none	none	0	0	3	0.003993090707808733	751.2977338915233
lcwa	marginranking	none	none	0	0	3	0.003976810723543167	754.3733430006267
lcwa	marginranking	none	none	0	0	3	0.003984271083027124	752.9608145339082
lcwa	marginranking	none	none	0	0	3	0.003977630753070116	754.2178211701687
lcwa	marginranking	none	none	0	0	3	0.004049230832606554	740.8814473707968
lcwa	marginranking	none	none	0	0	3	0.003998790867626667	750.2267808720235
lcwa	marginranking	none	none	0	0	3	0.0039785816334187984	754.037563236348
lcwa	marginranking	none	none	0	0	3	0.0039919218979775906	751.5177091816041
lcwa	marginranking	none	none	0	0	3	0.004012481775134802	747.6669473219509
lcwa	marginranking	none	none	0	0	3	0.003974581602960825	754.796428827925
lcwa	marginranking	none	none	0	0	3	0.003976001869887114	754.5268081287838
lcwa	marginranking	none	none	0	0	3	0.004007562063634396	748.5847885483142
lcwa	marginranking	none	none	0	0	3	0.004001989960670471	749.6270679043374
lcwa	marginranking	none	none	0	0	3	0.003965140786021948	756.5935642375434
lcwa	marginranking	none	none	0	0	3	0.003979952074587345	753.7779208838966
lcwa	marginranking	none	none	0	0	3	0.004030880983918905	744.2541746998787
lcwa	marginranking	none	none	0	0	3	0.0039766510017216206	754.4036423365297
lcwa	marginranking	none	none	0	0	3	0.00400832062587142	748.443121200613
lcwa	marginranking	none	none	0	0	3	0.004011861048638821	747.7826284681187
lcwa	marginranking	none	none	0	0	3	0.003988971002399921	752.0736546330074
lcwa	marginranking	none	none	0	0	3	0.003991001285612583	751.6910632965448
lcwa	marginranking	none	none	0	0	3	0.003975751809775829	754.5742650794778
lcwa	marginranking	none	none	0	0	3	0.003997660707682371	750.4388739731838
lcwa	marginranking	none	none	0	0	3	0.003971640951931477	755.3552892390861
lcwa	marginranking	none	none	0	0	3	0.00397088099271059	755.4998514201629
lcwa	marginranking	none	none	0	0	3	0.004019110929220915	746.4337394095105
lcwa	marginranking	none	none	0	0	3	0.004013160243630409	747.5405460725191
lcwa	marginranking	none	none	0	0	3	0.004003820940852165	749.2842572928564
lcwa	marginranking	none	none	0	0	3	0.003971392288804054	755.4025847452659
lcwa	marginranking	none	none	0	0	3	0.003973010927438736	755.0948272709628
lcwa	marginranking	none	none	0	0	3	0.004002290777862072	749.5707249942815
lcwa	marginranking	none	none	0	0	3	0.004000370856374502	749.9304708761106
lcwa	marginranking	none	none	0	0	3	0.004050941206514835	740.5686350558032
lcwa	marginranking	none	none	0	2	3	0.0048956600949168205	612.7876408566251
lcwa	marginranking	none	none	0	2	3	0.003986780997365713	752.4867811856899
lcwa	marginranking	none	none	0	2	3	0.00398947112262249	751.9793746565439
lcwa	marginranking	none	none	0	2	3	0.004053799901157618	740.0463942838692
lcwa	marginranking	none	none	0	2	3	0.0039442721754312515	760.5965984515233
lcwa	marginranking	none	none	0	2	3	0.003931551706045866	763.0574959466148
lcwa	marginranking	none	none	0	2	3	0.003967719618231058	756.1018138014249
lcwa	marginranking	none	none	0	2	3	0.0039809709414839745	753.5850032810587
lcwa	marginranking	none	none	0	2	3	0.003977891057729721	754.16846677349
lcwa	marginranking	none	none	0	2	3	0.003938750829547644	761.6628037231142
lcwa	marginranking	none	none	0	2	3	0.003994861152023077	750.9647734516982
lcwa	marginranking	none	none	0	2	3	0.003955502063035965	758.4372229343273
lcwa	marginranking	none	none	0	2	3	0.003957930952310562	757.971787822286
lcwa	marginranking	none	none	0	2	3	0.003919071983546019	765.4873430738998
lcwa	marginranking	none	none	0	2	3	0.003967180848121643	756.2044975641637
lcwa	marginranking	none	none	0	2	3	0.004002681002020836	749.4976488222239
lcwa	marginranking	none	none	0	2	3	0.003922272007912397	764.8628126626867
lcwa	marginranking	none	none	0	2	3	0.003970250952988863	755.6197418053779
lcwa	marginranking	none	none	0	2	3	0.003957201261073351	758.1115546259277
lcwa	marginranking	none	none	0	2	3	0.003974481951445341	754.8153537114528
lcwa	marginranking	none	none	0	2	3	0.003959290683269501	757.7114791487504
lcwa	marginranking	none	none	0	2	3	0.003990310709923506	751.8211533100163
lcwa	marginranking	none	none	0	2	3	0.003970090765506029	755.6502299809811
lcwa	marginranking	none	none	0	2	3	0.003947451710700989	759.9839643047235
lcwa	marginranking	none	none	0	2	3	0.0039573609828948975	758.0809567201609
lcwa	marginranking	none	none	0	2	3	0.0039541106671094894	758.7041063251379
lcwa	marginranking	none	none	0	2	3	0.003964800853282213	756.6584327978253
lcwa	marginranking	none	none	0	2	3	0.004041771404445171	742.2488062290155
lcwa	marginranking	none	none	0	2	3	0.003968530800193548	755.9472638724859
lcwa	marginranking	none	none	0	2	3	0.003960961010307074	757.3919541731175
lcwa	marginranking	none	none	0	2	3	0.003967252094298601	756.1909172122805
lcwa	marginranking	none	none	0	2	3	0.0039841909892857075	752.9759512201108
lcwa	marginranking	none	none	0	2	3	0.003938792273402214	761.6547895298595
lcwa	marginranking	none	none	0	2	3	0.00395117187872529	759.2684125317896
lcwa	marginranking	none	none	0	2	3	0.00396264111623168	757.0708302882814
lcwa	marginranking	none	none	0	2	3	0.0039392816834151745	761.5601627652936
lcwa	marginranking	none	none	0	2	3	0.003991801291704178	751.5404151591026
lcwa	marginranking	none	none	0	2	3	0.003998001106083393	750.3749799956719
lcwa	marginranking	none	none	0	2	3	0.00396511098369956	756.5992508993822
lcwa	marginranking	none	none	0	2	3	0.0039796908386051655	753.8274005855853
lcwa	marginranking	none	none	0	2	3	0.003978411201387644	754.0698656171136
lcwa	marginranking	none	none	0	2	3	0.003975722007453442	754.5799214270471
lcwa	marginranking	none	none	0	2	3	0.003987899981439114	752.2756372935386
lcwa	marginranking	none	none	0	2	3	0.003973111044615507	755.0757998736784
lcwa	marginranking	none	none	0	2	3	0.003980081994086504	753.7533157501069
lcwa	marginranking	none	none	0	2	3	0.003926021978259087	764.1322480141306
lcwa	marginranking	none	none	0	2	3	0.00391335180029273	766.6062631464902
lcwa	marginranking	none	none	0	2	3	0.003941002301871777	761.2276700714312
lcwa	marginranking	none	none	0	2	3	0.003957620821893215	758.0311846461541
lcwa	marginranking	none	none	0	2	3	0.003918022383004427	765.692409776264
lcwa	marginranking	none	none	0	2	3	0.003906021825969219	768.0448634604329
lcwa	marginranking	none	none	0	8	3	0.005070917773991823	591.6088829889272
lcwa	marginranking	none	none	0	8	3	0.004051100928336382	740.5394368271084
lcwa	marginranking	none	none	0	8	3	0.004036501049995422	743.217941192757
lcwa	marginranking	none	none	0	8	3	0.004078240133821964	735.6114160910186
lcwa	marginranking	none	none	0	8	3	0.0040896302089095116	733.5626564632457
lcwa	marginranking	none	none	0	8	3	0.003908002749085426	767.655550063796
lcwa	marginranking	none	none	0	8	3	0.004009049851447344	748.3069832411644
lcwa	marginranking	none	none	0	8	3	0.004008361138403416	748.4355566811379
lcwa	marginranking	none	none	0	8	3	0.003974280785769224	754.8535601063095
lcwa	marginranking	none	none	0	8	3	0.004032979719340801	743.8668698513455
lcwa	marginranking	none	none	0	8	3	0.0040192510932683945	746.4077088949537
lcwa	marginranking	none	none	0	8	3	0.004059160128235817	739.0691436713173
lcwa	marginranking	none	none	0	8	3	0.0040010614320635796	749.8010342852261
lcwa	marginranking	none	none	0	8	3	0.004052069969475269	740.3623389031683
lcwa	marginranking	none	none	0	8	3	0.003984240815043449	752.966534721693
lcwa	marginranking	none	none	0	8	3	0.003985860850661993	752.6604947841428
lcwa	marginranking	none	none	0	8	3	0.004062160849571228	738.5231927279931
lcwa	marginranking	none	none	0	8	3	0.004000519867986441	749.9025374194613
lcwa	marginranking	none	none	0	8	3	0.004051791038364172	740.4133065093082
lcwa	marginranking	none	none	0	8	3	0.003991680685430765	751.5631225086966
lcwa	marginranking	none	none	0	8	3	0.004123318940401077	727.5692332711445
lcwa	marginranking	none	none	0	8	3	0.003991591278463602	751.579956641935
lcwa	marginranking	none	none	0	8	3	0.0039744009263813496	754.8307419330914
lcwa	marginranking	none	none	0	8	3	0.0039503807201981544	759.4204742497623
lcwa	marginranking	none	none	0	8	3	0.004017631057649851	746.7086840360291
lcwa	marginranking	none	none	0	8	3	0.004032360855489969	743.981034315311
lcwa	marginranking	none	none	0	8	3	0.0039634909480810165	756.9085029581044
lcwa	marginranking	none	none	0	8	3	0.004004370886832476	749.1813532719618
lcwa	marginranking	none	none	0	8	3	0.004025310277938843	745.2841626748207
lcwa	marginranking	none	none	0	8	3	0.00400376133620739	749.2954120091947
lcwa	marginranking	none	none	0	8	3	0.004023430868983269	745.6322968357867
lcwa	marginranking	none	none	0	8	3	0.004026450216770172	745.0731633300704
lcwa	marginranking	none	none	0	8	3	0.004061520099639893	738.6397029688441
lcwa	marginranking	none	none	0	8	3	0.004018811043351889	746.4894387017138
lcwa	marginranking	none	none	0	8	3	0.0040560998022556305	739.6267710995857
lcwa	marginranking	none	none	0	8	3	0.0040543400682508945	739.9477965582316
lcwa	marginranking	none	none	0	8	3	0.004052899777889252	740.2107538821003
lcwa	marginranking	none	none	0	8	3	0.004114530049264431	729.1233662362779
lcwa	marginranking	none	none	0	8	3	0.004041590262204409	742.2820734835468
lcwa	marginranking	none	none	0	8	3	0.0040555899031460285	739.7197625116929
lcwa	marginranking	none	none	0	8	3	0.004053980577737093	740.0134121201394
lcwa	marginranking	none	none	0	8	3	0.004024141002446413	745.5007163457238
lcwa	marginranking	none	none	0	8	3	0.003977661021053791	754.2120819549419
lcwa	marginranking	none	none	0	8	3	0.004005950875580311	748.8858683434088
lcwa	marginranking	none	none	0	8	3	0.004005851224064827	748.9044979947689
lcwa	marginranking	none	none	0	8	3	0.004028189927339554	744.751378190693
lcwa	marginranking	none	none	0	8	3	0.00397756090387702	754.231065846366
lcwa	marginranking	none	none	0	8	3	0.00402798131108284	744.789950178173
lcwa	marginranking	none	none	0	8	3	0.003962081857025623	757.1776930050939
lcwa	marginranking	none	none	0	8	3	0.004052870906889439	740.2160268416957
slcwa	marginranking	basic	none	1	0	3	0.0020866352133452892	1437.7213519704799
slcwa	marginranking	basic	none	1	0	3	0.0016833101399242878	1782.202773479957
slcwa	marginranking	basic	none	1	0	3	0.001834547147154808	1635.2809491174364
slcwa	marginranking	basic	none	1	0	3	0.001842087134718895	1628.587455749103
slcwa	marginranking	basic	none	1	0	3	0.0018521370366215706	1619.7505587773423
slcwa	marginranking	basic	none	1	0	3	0.0011198259890079498	2678.9876547316876
slcwa	marginranking	basic	none	1	0	3	0.0008536800742149353	3514.1970518157777
slcwa	marginranking	basic	none	1	0	3	0.0008641202002763748	3471.739231463978
slcwa	marginranking	basic	none	1	0	3	0.0008617201820015907	3481.4085391752633
slcwa	marginranking	basic	none	1	0	3	0.0008452092297375202	3549.4169898400783
slcwa	marginranking	basic	none	1	0	3	0.0008291001431643963	3618.3807525952284
slcwa	marginranking	basic	none	1	0	3	0.0008450797758996487	3549.9607085097764
slcwa	marginranking	basic	none	1	0	3	0.001022916752845049	2932.78997695176
slcwa	marginranking	basic	none	1	0	3	0.0008222199976444244	3648.6585203408954
slcwa	marginranking	basic	none	1	0	3	0.0008410792797803879	3566.8456852049935
slcwa	marginranking	basic	none	1	0	3	0.0010221577249467373	2934.967790960367
slcwa	marginranking	basic	none	1	0	3	0.001190295908600092	2520.381678475483
slcwa	marginranking	basic	none	1	0	3	0.0011907657608389854	2519.3871865162387
slcwa	marginranking	basic	none	1	0	3	0.0011911746114492416	2518.522449324245
slcwa	marginranking	basic	none	1	0	3	0.001205225009471178	2489.1617552114385
slcwa	marginranking	basic	none	1	0	3	0.0012051747180521488	2489.26562685344
slcwa	marginranking	basic	none	1	0	3	0.0011997353285551071	2500.55152048663
slcwa	marginranking	basic	none	1	0	3	0.0012309551239013672	2437.1319000581057
slcwa	marginranking	basic	none	1	0	3	0.0008543096482753754	3511.6073031086617
slcwa	marginranking	basic	none	1	0	3	0.0008221189491450787	3649.106985211446
slcwa	marginranking	basic	none	1	0	3	0.0008217501454055309	3650.7447145257397
slcwa	marginranking	basic	none	1	0	3	0.0008248696103692055	3636.9384473471177
slcwa	marginranking	basic	none	1	0	3	0.0008223392069339752	3648.1295974993773
slcwa	marginranking	basic	none	1	0	3	0.0008344692178070545	3595.0996585396615
slcwa	marginranking	basic	none	1	0	3	0.0008276798762381077	3624.589755202599
slcwa	marginranking	basic	none	1	0	3	0.0008238698355853558	3641.351910728123
slcwa	marginranking	basic	none	1	0	3	0.0008309800177812576	3610.195113969278
slcwa	marginranking	basic	none	1	0	3	0.0010851658880710602	2764.5542796527257
slcwa	marginranking	basic	none	1	0	3	0.001179646234959364	2543.1353155663173
slcwa	marginranking	basic	none	1	0	3	0.00119110569357872	2518.668172080004
slcwa	marginranking	basic	none	1	0	3	0.0011992859654128551	2501.4884577318035
slcwa	marginranking	basic	none	1	0	3	0.0011888747103512287	2523.3945796640855
slcwa	marginranking	basic	none	1	0	3	0.0011785649694502354	2545.4684958092794
slcwa	marginranking	basic	none	1	0	3	0.0012067747302353382	2485.9652135862652
slcwa	marginranking	basic	none	1	0	3	0.0012032757513225079	2493.194096783494
slcwa	marginranking	basic	none	1	0	3	0.0011923061683773994	2516.1322482149676
slcwa	marginranking	basic	none	1	0	3	0.0011777249164879322	2547.284139106299
slcwa	marginranking	basic	none	1	0	3	0.0012020054273307323	2495.828996930601
slcwa	marginranking	basic	none	1	0	3	0.0011879447847604752	2525.3698980671807
slcwa	marginranking	basic	none	1	0	3	0.0011761956848204136	2550.5959924160516
slcwa	marginranking	basic	none	1	0	3	0.0012047449126839638	2490.1536984427
slcwa	marginranking	basic	none	1	0	3	0.0009552892297506332	3140.410157019266
slcwa	marginranking	basic	none	1	0	3	0.0008486486040055752	3535.0320330937484
slcwa	marginranking	basic	none	1	0	3	0.0008282302878797054	3622.1809850495697
slcwa	marginranking	basic	none	1	0	3	0.0008353800512850285	3591.1798413012516
slcwa	marginranking	basic	none	1	0	3	0.0008743102662265301	3431.276190942853
slcwa	marginranking	basic	none	1	0	3	0.0008320501074194908	3605.5520854437004
slcwa	marginranking	basic	none	1	0	3	0.0008302098140120506	3613.5443707925797
slcwa	marginranking	basic	none	1	0	3	0.0008234502747654915	3643.207236592839
slcwa	marginranking	basic	none	1	0	3	0.0008076801896095276	3714.3414418154143
slcwa	marginranking	basic	none	1	0	3	0.0008234302513301373	3643.295828825716
slcwa	marginranking	basic	none	1	0	3	0.0008167503401637077	3673.0930523992024
slcwa	marginranking	basic	none	1	0	3	0.0011761048808693886	2550.7929171949104
slcwa	marginranking	basic	none	1	0	3	0.001203484833240509	2492.760953141541
slcwa	marginranking	basic	none	1	0	3	0.0011930949985980988	2514.4686747702713
slcwa	marginranking	basic	none	1	0	3	0.0011921953409910202	2516.366149784003
slcwa	marginranking	basic	none	1	0	3	0.0012013851664960384	2497.1175636784365
slcwa	marginranking	basic	none	1	0	3	0.001200845930725336	2498.2388858060563
slcwa	marginranking	basic	none	1	0	3	0.0011983560398221016	2503.429615496707
slcwa	marginranking	basic	none	1	0	3	0.0011875750496983528	2526.1561370475138
slcwa	marginranking	basic	none	1	0	3	0.0011843759566545486	2532.9794843809223
slcwa	marginranking	basic	none	1	0	3	0.0011816960759460926	2538.723840305666
slcwa	marginranking	basic	none	1	0	3	0.0011979350820183754	2504.3093278021074
slcwa	marginranking	basic	none	1	0	3	0.0011994759552180767	2501.0922369465675
slcwa	marginranking	basic	none	1	0	3	0.0011961646378040314	2508.0159579934784
slcwa	marginranking	basic	none	1	0	3	0.0012105847708880901	2478.141202618291
slcwa	marginranking	basic	none	1	0	3	0.001191175077110529	2518.5214647683824
slcwa	marginranking	basic	none	1	0	3	0.0011931159533560276	2514.424513025345
slcwa	marginranking	basic	none	1	0	3	0.0011882460676133633	2524.7295840209363
slcwa	marginranking	basic	none	1	0	3	0.0012843338772654533	2335.841211622843
slcwa	marginranking	basic	none	1	0	3	0.0013106237165629864	2288.9865047362928
slcwa	marginranking	basic	none	1	0	3	0.001308394130319357	2292.8870823256834
slcwa	marginranking	basic	none	1	0	3	0.001285194419324398	2334.2771761933436
slcwa	marginranking	basic	none	1	0	3	0.0011998950503766537	2500.2186641725734
slcwa	marginranking	basic	none	1	0	3	0.001302153803408146	2303.875311924027
slcwa	marginranking	basic	none	1	0	3	0.0011776159517467022	2547.519839171881
slcwa	marginranking	basic	none	1	0	3	0.0012031146325170994	2493.527980557881
slcwa	marginranking	basic	none	1	0	3	0.001229223795235157	2440.5645348136823
slcwa	marginranking	basic	none	1	0	3	0.001213266048580408	2472.664592823787
slcwa	marginranking	basic	none	1	0	3	0.0012096450664103031	2480.0663296240164
slcwa	marginranking	basic	none	1	0	3	0.001203875057399273	2491.9529494039766
slcwa	marginranking	basic	none	1	0	3	0.0011867247521877289	2527.966147558223
slcwa	marginranking	basic	none	1	0	3	0.0013096043840050697	2290.768140852823
slcwa	marginranking	basic	none	1	0	3	0.0012920238077640533	2321.938637641462
slcwa	marginranking	basic	none	1	0	3	0.0012989337556064129	2309.586602897572
slcwa	marginranking	basic	none	1	0	3	0.001211365219205618	2476.544606396511
slcwa	marginranking	basic	none	1	0	3	0.0011890847235918045	2522.948903874621
slcwa	marginranking	basic	none	1	0	3	0.0011977353133261204	2504.7270182499474
slcwa	marginranking	basic	none	1	0	3	0.0011851759627461433	2531.2696969054036
slcwa	marginranking	basic	none	1	0	3	0.0011855950579047203	2530.374920170335
slcwa	marginranking	basic	none	1	0	3	0.0011893748305737972	2522.333517477154
slcwa	marginranking	basic	none	1	0	3	0.0011755656450986862	2551.9629741716008
slcwa	marginranking	basic	none	1	0	3	0.001232825219631195	2433.434968906187
slcwa	marginranking	basic	none	1	0	3	0.001178136095404625	2546.395116575785
slcwa	marginranking	basic	none	1	0	3	0.0011872360482811928	2526.87745149182
slcwa	marginranking	basic	none	1	0	3	0.0012019551359117031	2495.9334257717114
slcwa	marginranking	basic	none	1	0	3	0.0011877953074872494	2525.6877014831985
slcwa	marginranking	basic	none	1	0	3	0.0011919653043150902	2516.85178179227
slcwa	marginranking	basic	none	1	0	3	0.0012330147437751293	2433.060930654309
slcwa	marginranking	basic	none	1	0	3	0.0012012152001261711	2497.470894211871
slcwa	marginranking	basic	none	1	0	3	0.001194995827972889	2510.4690156860206
slcwa	marginranking	basic	none	1	0	3	0.0008441787213087082	3553.749844996304
slcwa	marginranking	basic	none	1	0	3	0.0008096899837255478	3705.1217877197787
slcwa	marginranking	basic	none	1	0	3	0.0008379402570426464	3580.207508573391
slcwa	marginranking	basic	none	1	0	3	0.0008295099250972271	3616.593254925032
slcwa	marginranking	basic	none	1	0	3	0.0008117500692605972	3695.718810018242
slcwa	marginranking	basic	none	1	0	3	0.000808709766715765	3709.612673757162
slcwa	marginranking	basic	none	1	0	3	0.0008157095871865749	3677.7795028095197
slcwa	marginranking	basic	none	1	0	3	0.0008442588150501251	3553.4127053466236
slcwa	marginranking	basic	none	1	0	3	0.000813318882137537	3688.5901285305245
slcwa	marginranking	basic	none	1	0	3	0.001031138002872467	2909.406880206941
slcwa	marginranking	basic	none	1	0	3	0.001210744958370924	2477.813332410276
slcwa	marginranking	basic	none	1	0	3	0.0011895056813955307	2522.056049770518
slcwa	marginranking	basic	none	1	0	3	0.00115219596773386	2603.7237449289137
slcwa	marginranking	basic	none	1	0	3	0.0011508152820169926	2606.847551365505
slcwa	marginranking	basic	none	1	0	3	0.0012680250220000744	2365.8839123442976
slcwa	marginranking	basic	none	1	0	3	0.0011564451269805431	2594.15680866151
slcwa	marginranking	basic	none	1	0	3	0.0011523356661200523	2603.408093842211
slcwa	marginranking	basic	none	1	0	3	0.0011693448759615421	2565.5390994321724
slcwa	marginranking	basic	none	1	0	3	0.001137786079198122	2636.6995121915284
slcwa	marginranking	basic	none	1	0	3	0.0011529363691806793	2602.0516658104166
slcwa	marginranking	basic	none	1	0	3	0.0011365767568349838	2639.504971361614
slcwa	marginranking	basic	none	1	0	3	0.0011572358198463917	2592.384325260699
