trainer	loss	sampler	filterer	num_negs_per_pos	workers	epochs	time	frequency
lcwa	marginranking	none	none	0	0	3	0.026031262706965208	115.24604218285913
lcwa	marginranking	none	none	0	0	3	0.025192804168909788	119.08162266835991
lcwa	marginranking	none	none	0	0	3	0.02518415404483676	119.12252421339753
lcwa	marginranking	none	none	0	0	3	0.02526741288602352	118.73000269289253
lcwa	marginranking	none	none	0	0	3	0.02520666318014264	119.01614976008987
lcwa	marginranking	none	none	0	0	3	0.025418321136385202	118.02510417203096
lcwa	marginranking	none	none	0	0	3	0.025283911731094122	118.6525262351159
lcwa	marginranking	none	none	0	0	3	0.025506730191409588	117.61601653709302
lcwa	marginranking	none	none	0	2	3	0.027136119082570076	110.55376013318514
lcwa	marginranking	none	none	0	2	3	0.025305212009698153	118.55265226982719
lcwa	marginranking	none	none	0	2	3	0.025361782405525446	118.28821618414347
lcwa	marginranking	none	none	0	2	3	0.02515852404758334	119.24387910538701
lcwa	marginranking	none	none	0	2	3	0.025343362241983414	118.3741908968277
lcwa	marginranking	none	none	0	2	3	0.025367151014506817	118.26318210840381
lcwa	marginranking	none	none	0	2	3	0.025205884128808975	119.0198282539576
lcwa	marginranking	none	none	0	2	3	0.02535828109830618	118.30454865493176
lcwa	marginranking	none	none	0	8	3	0.02713654888793826	110.55200911466858
lcwa	marginranking	none	none	0	8	3	0.02539391117170453	118.13855611745173
lcwa	marginranking	none	none	0	8	3	0.025147845037281513	119.29451591388924
lcwa	marginranking	none	none	0	8	3	0.02528277225792408	118.65787380415712
lcwa	marginranking	none	none	0	8	3	0.025215052999556065	118.97654944658724
lcwa	marginranking	none	none	0	8	3	0.0350341210141778	85.63080543068124
lcwa	marginranking	none	none	0	8	3	0.026233080308884382	114.35942575847592
lcwa	marginranking	none	none	0	8	3	0.025515770073980093	117.574346817746
slcwa	marginranking	bernoulli	none	1	0	3	0.002118153963238001	1416.3276381542776
slcwa	marginranking	bernoulli	none	1	0	3	0.0017603179439902306	1704.2375840353584
slcwa	marginranking	bernoulli	none	1	0	3	0.0017027277499437332	1761.8788441658598
slcwa	marginranking	bernoulli	none	1	0	3	0.0016979286447167397	1766.8587012385794
slcwa	marginranking	bernoulli	none	1	0	3	0.0015111500397324562	1985.2429746361515
slcwa	marginranking	bernoulli	none	1	0	3	0.0008833878673613071	3396.016756445892
slcwa	marginranking	bernoulli	none	1	0	3	0.0008658086881041527	3464.968694838408
slcwa	marginranking	bernoulli	none	1	0	3	0.0008483501151204109	3536.2758211852115
slcwa	marginranking	bernoulli	none	1	0	3	0.0009623980149626732	3117.2134120791548
slcwa	marginranking	bernoulli	none	1	0	3	0.0009413878433406353	3186.7843006705034
slcwa	marginranking	bernoulli	none	1	0	3	0.000892209354788065	3362.439525992886
slcwa	marginranking	bernoulli	none	1	0	3	0.0008760388009250164	3424.505851604148
slcwa	marginranking	bernoulli	none	1	0	3	0.0008343500085175037	3595.613315004914
slcwa	marginranking	bernoulli	none	1	0	3	0.0011102347634732723	2702.131205669297
slcwa	marginranking	bernoulli	none	1	0	3	0.0012289248406887054	2441.158239033366
slcwa	marginranking	bernoulli	none	1	0	3	0.0013522827066481113	2218.4710232936927
slcwa	marginranking	bernoulli	none	1	0	3	0.0013462230563163757	2228.4568563316675
slcwa	marginranking	bernoulli	none	1	0	3	0.001219454687088728	2460.1160106752855
slcwa	marginranking	bernoulli	none	1	0	3	0.0013504931703209877	2221.410715677262
slcwa	marginranking	bernoulli	none	1	0	3	0.0013582431711256504	2208.735566484561
slcwa	marginranking	bernoulli	none	1	0	3	0.0012418050318956375	2415.8381734211903
slcwa	marginranking	bernoulli	none	1	0	3	0.001332974061369896	2250.6064348445784
slcwa	marginranking	bernoulli	none	1	0	3	0.0012458842247724533	2407.928393625753
slcwa	marginranking	bernoulli	none	1	0	3	0.001215395051985979	2468.3332346120233
slcwa	marginranking	bernoulli	none	1	0	3	0.0012305248528718948	2437.98407890614
slcwa	marginranking	bernoulli	none	1	0	3	0.0012408038601279259	2417.787449251409
slcwa	marginranking	bernoulli	none	1	0	3	0.0012399139814078808	2419.522680592407
slcwa	marginranking	bernoulli	none	1	0	3	0.00123302498832345	2433.040715646091
slcwa	marginranking	bernoulli	none	1	0	3	0.001246803905814886	2406.152231324027
slcwa	marginranking	bernoulli	none	1	0	3	0.0012378538958728313	2423.5493461727565
slcwa	marginranking	bernoulli	none	1	0	3	0.0011863848194479942	2528.690481218271
slcwa	marginranking	bernoulli	none	1	0	3	0.0013271928764879704	2260.4099623700713
slcwa	marginranking	bernoulli	none	1	0	3	0.0013444931246340275	2231.3241659875375
slcwa	marginranking	bernoulli	none	1	0	3	0.001342792995274067	2234.1492773334685
slcwa	marginranking	bernoulli	none	1	0	3	0.0013460628688335419	2228.722052633181
slcwa	marginranking	bernoulli	none	1	0	3	0.001238195225596428	2422.881253281304
slcwa	marginranking	bernoulli	none	1	0	3	0.0012160148471593857	2467.0751405774436
slcwa	marginranking	bernoulli	none	1	0	3	0.001313934102654457	2283.2195267169727
slcwa	marginranking	bernoulli	none	1	0	3	0.0012284149415791035	2442.171532156356
slcwa	marginranking	bernoulli	none	1	0	3	0.0012202747166156769	2458.462802802497
slcwa	marginranking	bernoulli	none	1	0	3	0.0012508835643529892	2398.304754728894
slcwa	marginranking	bernoulli	none	1	0	3	0.0012312638573348522	2436.520801068333
slcwa	marginranking	bernoulli	none	1	0	3	0.0013485127128660679	2224.673131648819
slcwa	marginranking	bernoulli	none	1	0	3	0.001242494210600853	2414.4981718258805
slcwa	marginranking	bernoulli	none	1	0	3	0.0012324047274887562	2434.2652483271736
slcwa	marginranking	bernoulli	none	1	0	3	0.0012287851423025131	2441.4357699496286
slcwa	marginranking	bernoulli	none	1	0	3	0.0012288750149309635	2441.2572178209157
slcwa	marginranking	bernoulli	none	1	0	3	0.0012377938255667686	2423.6669613587237
slcwa	marginranking	bernoulli	none	1	0	3	0.0013373130932450294	2243.3041410821843
slcwa	marginranking	bernoulli	none	1	0	3	0.0012456239201128483	2408.431591236794
slcwa	marginranking	bernoulli	none	1	0	3	0.0012321248650550842	2434.81816257793
slcwa	marginranking	bernoulli	none	1	0	3	0.0012216339819133282	2455.727365492394
slcwa	marginranking	bernoulli	none	1	0	3	0.001158996019512415	2588.4471986901976
slcwa	marginranking	bernoulli	none	1	0	3	0.0012419037520885468	2415.6461359866335
slcwa	marginranking	bernoulli	none	1	0	3	0.0012419838458299637	2415.490354462083
slcwa	marginranking	bernoulli	none	1	0	3	0.0011955448426306248	2509.3161653384163
slcwa	marginranking	bernoulli	none	1	0	3	0.0012523941695690155	2395.4119820219103
slcwa	marginranking	bernoulli	none	1	0	3	0.001226743683218956	2445.4986327119677
slcwa	marginranking	bernoulli	none	1	0	3	0.001235793810337782	2427.5894367685855
slcwa	marginranking	bernoulli	none	1	0	3	0.0014200829900801182	2112.5525909093144
slcwa	marginranking	bernoulli	none	1	0	3	0.0012463852763175964	2406.960397400874
slcwa	marginranking	bernoulli	none	1	0	3	0.0012350650504231453	2429.0218551421003
slcwa	marginranking	bernoulli	none	1	0	3	0.0013576117344200611	2209.762868086528
slcwa	marginranking	bernoulli	none	1	0	3	0.0012371251359581947	2424.9769993367727
slcwa	marginranking	bernoulli	none	1	0	3	0.001225313637405634	2448.35273877464
slcwa	marginranking	bernoulli	none	1	0	3	0.0012417747639119625	2415.897058939337
slcwa	marginranking	bernoulli	none	1	0	3	0.0012435540556907654	2412.440364993679
slcwa	marginranking	bernoulli	none	1	0	3	0.0012388937175273895	2421.5152256865617
slcwa	marginranking	bernoulli	none	1	0	3	0.00134202279150486	2235.431483720175
slcwa	marginranking	bernoulli	none	1	0	3	0.0012473142705857754	2405.167703718416
slcwa	marginranking	bernoulli	none	1	0	3	0.0012389440089464188	2421.4169311421583
slcwa	marginranking	bernoulli	none	1	0	3	0.0012175152078270912	2464.034930088572
slcwa	marginranking	bernoulli	none	1	0	3	0.0012169750407338142	2465.1286177496736
slcwa	marginranking	bernoulli	none	1	0	3	0.0012445338070392609	2410.541186612667
slcwa	marginranking	bernoulli	none	1	0	3	0.0012156646698713303	2467.785791880856
slcwa	marginranking	bernoulli	none	1	0	3	0.0009483480826020241	3163.395439962054
slcwa	marginranking	bernoulli	none	1	0	3	0.0008664196357131004	3462.525404945228
slcwa	marginranking	bernoulli	none	1	0	3	0.0008502388373017311	3528.420331304351
slcwa	marginranking	bernoulli	none	1	0	3	0.0009777178056538105	3068.370017045836
slcwa	marginranking	bernoulli	none	1	0	3	0.0009798076935112476	3061.8253151791178
slcwa	marginranking	bernoulli	none	1	0	3	0.0008755093440413475	3426.576792603963
slcwa	marginranking	bernoulli	none	1	0	3	0.0008698087185621262	3449.034179559934
slcwa	marginranking	bernoulli	none	1	0	3	0.0008678687736392021	3456.7437971298477
slcwa	marginranking	bernoulli	none	1	0	3	0.0009782877750694752	3066.5823252129962
slcwa	marginranking	bernoulli	none	1	0	3	0.0008725090883672237	3438.359599914394
slcwa	marginranking	bernoulli	none	1	0	3	0.0011763758957386017	2550.2052625078773
slcwa	marginranking	bernoulli	none	1	0	3	0.0012363549321889877	2426.487671051264
slcwa	marginranking	bernoulli	none	1	0	3	0.0013586529530584812	2208.06939200085
slcwa	marginranking	bernoulli	none	1	0	3	0.0012273448519408703	2444.300797168725
slcwa	marginranking	bernoulli	none	1	0	3	0.0012271939776837826	2444.60130554277
slcwa	marginranking	bernoulli	none	1	0	3	0.0013680229894816875	2192.9456033020547
slcwa	marginranking	bernoulli	none	1	0	3	0.0013499930500984192	2222.2336624483287
slcwa	marginranking	bernoulli	none	1	0	3	0.0012371339835226536	2424.95965672021
slcwa	marginranking	bernoulli	none	1	0	3	0.0012348848395049572	2429.376330510823
slcwa	marginranking	bernoulli	none	1	0	3	0.001245714258402586	2408.2569335338453
slcwa	marginranking	bernoulli	none	1	0	3	0.0012259641662240028	2447.053578441911
slcwa	marginranking	bernoulli	none	1	0	3	0.0012432141229510307	2413.0999999250876
slcwa	marginranking	bernoulli	none	1	0	3	0.0012084553018212318	2482.5080377228496
slcwa	marginranking	bernoulli	none	1	0	3	0.001224443782120943	2450.0920693994576
slcwa	marginranking	bernoulli	none	1	0	3	0.0012102453038096428	2478.836307446531
slcwa	marginranking	bernoulli	none	1	0	3	0.001211334951221943	2476.6064885469773
slcwa	marginranking	bernoulli	none	1	0	3	0.0012136748991906643	2471.831626410451
slcwa	marginranking	bernoulli	none	1	0	3	0.0013799718581140041	2173.957376275828
slcwa	marginranking	bernoulli	none	1	0	3	0.0012405849993228912	2418.213989075633
slcwa	marginranking	bernoulli	none	1	0	3	0.0012066136114299297	2486.2971638822887
slcwa	marginranking	bernoulli	none	1	0	3	0.0011975253000855446	2505.166278980241
